Model,FPR,TPR,AUC
LightGBM V2,0.0027357909855687027,0.051872146118721464,0.8404323189982257
LightGBM V2,0.0027699883728883115,0.051872146118721464,0.8404323189982257
LightGBM V2,0.0027699883728883115,0.052054794520547946,0.8404323189982257
LightGBM V2,0.0028212844538677245,0.052054794520547946,0.8404323189982257
LightGBM V2,0.0028212844538677245,0.05242009132420091,0.8404323189982257
LightGBM V2,0.0028383831475275287,0.05242009132420091,0.8404323189982257
LightGBM V2,0.0028383831475275287,0.05333333333333334,0.8404323189982257
LightGBM V2,0.0028554818411873333,0.05333333333333334,0.8404323189982257
LightGBM V2,0.0028554818411873333,0.053881278538812784,0.8404323189982257
LightGBM V2,0.0028725805348471375,0.053881278538812784,0.8404323189982257
LightGBM V2,0.0028725805348471375,0.05442922374429224,0.8404323189982257
LightGBM V2,0.002889679228506942,0.05442922374429224,0.8404323189982257
LightGBM V2,0.002889679228506942,0.0547945205479452,0.8404323189982257
LightGBM V2,0.0029067779221667463,0.0547945205479452,0.8404323189982257
LightGBM V2,0.0029067779221667463,0.05570776255707763,0.8404323189982257
LightGBM V2,0.002940975309486355,0.05570776255707763,0.8404323189982257
LightGBM V2,0.002940975309486355,0.05607305936073059,0.8404323189982257
LightGBM V2,0.0029580740031461598,0.05607305936073059,0.8404323189982257
LightGBM V2,0.0029580740031461598,0.056255707762557075,0.8404323189982257
LightGBM V2,0.002975172696805964,0.056255707762557075,0.8404323189982257
LightGBM V2,0.002975172696805964,0.056438356164383564,0.8404323189982257
LightGBM V2,0.0030777648587647904,0.056438356164383564,0.8404323189982257
LightGBM V2,0.0030777648587647904,0.05662100456621005,0.8404323189982257
LightGBM V2,0.0030948635524245946,0.05662100456621005,0.8404323189982257
LightGBM V2,0.0030948635524245946,0.05680365296803653,0.8404323189982257
LightGBM V2,0.003111962246084399,0.05680365296803653,0.8404323189982257
LightGBM V2,0.003111962246084399,0.05698630136986301,0.8404323189982257
LightGBM V2,0.0031290609397442034,0.05698630136986301,0.8404323189982257
LightGBM V2,0.0031290609397442034,0.05771689497716895,0.8404323189982257
LightGBM V2,0.003146159633404008,0.05771689497716895,0.8404323189982257
LightGBM V2,0.003146159633404008,0.05789954337899544,0.8404323189982257
LightGBM V2,0.003197455714383421,0.05789954337899544,0.8404323189982257
LightGBM V2,0.003197455714383421,0.05808219178082192,0.8404323189982257
LightGBM V2,0.0032145544080432256,0.05808219178082192,0.8404323189982257
LightGBM V2,0.0032145544080432256,0.0582648401826484,0.8404323189982257
LightGBM V2,0.0032487517953628344,0.0582648401826484,0.8404323189982257
LightGBM V2,0.0032487517953628344,0.05863013698630137,0.8404323189982257
LightGBM V2,0.0032658504890226386,0.05863013698630137,0.8404323189982257
LightGBM V2,0.0032658504890226386,0.058812785388127856,0.8404323189982257
LightGBM V2,0.0032829491826824432,0.058812785388127856,0.8404323189982257
LightGBM V2,0.0032829491826824432,0.05917808219178082,0.8404323189982257
LightGBM V2,0.0033000478763422474,0.05917808219178082,0.8404323189982257
LightGBM V2,0.0033000478763422474,0.05954337899543379,0.8404323189982257
LightGBM V2,0.003317146570002052,0.05954337899543379,0.8404323189982257
